go_term,description,mouse_symbol,human_symbol,avg_pvalue,avg_pvalue_adj,avg_qvalue
GO:0097186,amelogenesis,Slc24a4,SLC4A2,0.0562147764122844,0.126660296064517,0.0780846927692398
GO:0097186,amelogenesis,Slc24a4,SLC24A4,0.0562147764122844,0.126660296064517,0.0780846927692398
GO:0097186,amelogenesis,Slc24a4,PPARA,0.0562147764122844,0.126660296064517,0.0780846927692398
GO:0097186,amelogenesis,Slc24a4,MSX2,0.0562147764122844,0.126660296064517,0.0780846927692398
GO:0097201,negative regulation of transcription from RNA polymerase II promoter in response to stress,Nck2,SIRT2,0.112452510824187,0.206776516279311,0.122648583985529
GO:0097201,negative regulation of transcription from RNA polymerase II promoter in response to stress,Nck2,NCK2,0.112452510824187,0.206776516279311,0.122648583985529
GO:0097201,negative regulation of transcription from RNA polymerase II promoter in response to stress,Sirt2,SIRT2,0.112452510824187,0.206776516279311,0.122648583985529
GO:0097201,negative regulation of transcription from RNA polymerase II promoter in response to stress,Sirt2,NCK2,0.112452510824187,0.206776516279311,0.122648583985529
GO:0097202,activation of cysteine-type endopeptidase activity,Cycs,CYCS,0.671061945394395,0.719391105935725,0.41132348309977
GO:0097205,renal filtration,Uts2r,CD34,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097205,renal filtration,Uts2r,RHPN2,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097205,renal filtration,Uts2r,PTPRO,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097205,renal filtration,Rhpn2,CD34,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097205,renal filtration,Rhpn2,RHPN2,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097205,renal filtration,Rhpn2,PTPRO,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097205,renal filtration,Ptpro,CD34,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097205,renal filtration,Ptpro,RHPN2,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097205,renal filtration,Ptpro,PTPRO,0.2293235680741,0.341827361191138,0.207041287908271
GO:0097212,lysosomal membrane organization,Atp10b,ATP10B,0.580984334342734,0.651412530311501,0.374269355552616
GO:0097278,complement-dependent cytotoxicity,Cd55,CD55,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097278,complement-dependent cytotoxicity,Cd55,CR1L,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097278,complement-dependent cytotoxicity,Cd55,CFH,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097278,complement-dependent cytotoxicity,Cr1l,CD55,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097278,complement-dependent cytotoxicity,Cr1l,CR1L,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097278,complement-dependent cytotoxicity,Cr1l,CFH,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097278,complement-dependent cytotoxicity,Cfh,CD55,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097278,complement-dependent cytotoxicity,Cfh,CR1L,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097278,complement-dependent cytotoxicity,Cfh,CFH,0.0197300926679121,0.0593650011318098,0.0370824164691347
GO:0097284,hepatocyte apoptotic process,Ppara,PPARA,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Ppara,PRKAA1,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Ppara,PIK3CG,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Ppara,STK3,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Ppara,DNMT3A,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Fas,PPARA,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Fas,PRKAA1,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Fas,PIK3CG,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Fas,STK3,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Fas,DNMT3A,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Pik3cg,PPARA,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Pik3cg,PRKAA1,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Pik3cg,PIK3CG,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Pik3cg,STK3,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Pik3cg,DNMT3A,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Prkaa1,PPARA,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Prkaa1,PRKAA1,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Prkaa1,PIK3CG,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Prkaa1,STK3,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Prkaa1,DNMT3A,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Stk3,PPARA,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Stk3,PRKAA1,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Stk3,PIK3CG,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Stk3,STK3,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Stk3,DNMT3A,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Gsk3b,PPARA,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Gsk3b,PRKAA1,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Gsk3b,PIK3CG,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Gsk3b,STK3,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097284,hepatocyte apoptotic process,Gsk3b,DNMT3A,0.00299371329761971,0.0157981740544083,0.0104109753795799
GO:0097320,plasma membrane tubulation,Snx9,SNX9,0.662690144069892,0.710498671578095,0.408697895406635
GO:0097345,mitochondrial outer membrane permeabilization,Gsk3b,GSK3B,0.437611959879118,0.511332426059957,0.313745397255417
GO:0097345,mitochondrial outer membrane permeabilization,Gsk3b,HIP1R,0.437611959879118,0.511332426059957,0.313745397255417
GO:0097345,mitochondrial outer membrane permeabilization,Pmaip1,GSK3B,0.437611959879118,0.511332426059957,0.313745397255417
GO:0097345,mitochondrial outer membrane permeabilization,Pmaip1,HIP1R,0.437611959879118,0.511332426059957,0.313745397255417
GO:0097345,mitochondrial outer membrane permeabilization,Hip1r,GSK3B,0.437611959879118,0.511332426059957,0.313745397255417
GO:0097345,mitochondrial outer membrane permeabilization,Hip1r,HIP1R,0.437611959879118,0.511332426059957,0.313745397255417
GO:0097352,autophagosome maturation,Clec16a,EPG5,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Clec16a,CLEC16A,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Clec16a,UBQLN1,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Clec16a,VCP,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Ubqln1,EPG5,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Ubqln1,CLEC16A,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Ubqln1,UBQLN1,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Ubqln1,VCP,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Epg5,EPG5,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Epg5,CLEC16A,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Epg5,UBQLN1,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Epg5,VCP,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Vcp,EPG5,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Vcp,CLEC16A,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Vcp,UBQLN1,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097352,autophagosome maturation,Vcp,VCP,0.353632961479259,0.458863351698916,0.280168897723897
GO:0097396,response to interleukin-17,Il6,NOTCH1,0.134226540818452,0.222565761119634,0.144122430652902
GO:0097396,response to interleukin-17,Il6,TRAF2,0.134226540818452,0.222565761119634,0.144122430652902
GO:0097396,response to interleukin-17,Traf2,NOTCH1,0.134226540818452,0.222565761119634,0.144122430652902
GO:0097396,response to interleukin-17,Traf2,TRAF2,0.134226540818452,0.222565761119634,0.144122430652902
GO:0097396,response to interleukin-17,Cntnap2,NOTCH1,0.134226540818452,0.222565761119634,0.144122430652902
GO:0097396,response to interleukin-17,Cntnap2,TRAF2,0.134226540818452,0.222565761119634,0.144122430652902
GO:0097396,response to interleukin-17,Notch1,NOTCH1,0.134226540818452,0.222565761119634,0.144122430652902
GO:0097396,response to interleukin-17,Notch1,TRAF2,0.134226540818452,0.222565761119634,0.144122430652902
GO:0097398,cellular response to interleukin-17,Notch1,NOTCH1,0.158230478503396,0.258100009523054,0.160315410930484
GO:0097398,cellular response to interleukin-17,Notch1,TRAF2,0.158230478503396,0.258100009523054,0.160315410930484
GO:0097398,cellular response to interleukin-17,Traf2,NOTCH1,0.158230478503396,0.258100009523054,0.160315410930484
GO:0097398,cellular response to interleukin-17,Traf2,TRAF2,0.158230478503396,0.258100009523054,0.160315410930484
GO:0097398,cellular response to interleukin-17,Il6,NOTCH1,0.158230478503396,0.258100009523054,0.160315410930484
GO:0097398,cellular response to interleukin-17,Il6,TRAF2,0.158230478503396,0.258100009523054,0.160315410930484
GO:0097400,interleukin-17-mediated signaling pathway,Notch1,NOTCH1,0.123606523580874,0.220273367461634,0.131687127294979
GO:0097400,interleukin-17-mediated signaling pathway,Notch1,TRAF2,0.123606523580874,0.220273367461634,0.131687127294979
GO:0097400,interleukin-17-mediated signaling pathway,Traf2,NOTCH1,0.123606523580874,0.220273367461634,0.131687127294979
GO:0097400,interleukin-17-mediated signaling pathway,Traf2,TRAF2,0.123606523580874,0.220273367461634,0.131687127294979
GO:0097421,liver regeneration,Il6,IL6,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Il6,TNF,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Il6,IL10,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Il6,HMOX1,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Il6,CLDN1,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Hmox1,IL6,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Hmox1,TNF,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Hmox1,IL10,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Hmox1,HMOX1,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097421,liver regeneration,Hmox1,CLDN1,0.0580783836125179,0.118401032143673,0.0652437665724059
GO:0097468,programmed cell death in response to reactive oxygen species,Park7,PARK7,0.593253860893325,0.657208332447848,0.379978412408803
GO:0097475,motor neuron migration,Celsr2,VEGFA,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Celsr2,CELSR2,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Celsr2,DAB1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Celsr2,RELN,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Celsr2,NRP1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Dab1,VEGFA,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Dab1,CELSR2,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Dab1,DAB1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Dab1,RELN,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Dab1,NRP1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Reln,VEGFA,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Reln,CELSR2,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Reln,DAB1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Reln,RELN,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Reln,NRP1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Nrp1,VEGFA,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Nrp1,CELSR2,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Nrp1,DAB1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Nrp1,RELN,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Nrp1,NRP1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Vegfa,VEGFA,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Vegfa,CELSR2,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Vegfa,DAB1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Vegfa,RELN,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097475,motor neuron migration,Vegfa,NRP1,0.000598834714706664,0.00423022698444074,0.00267946906715133
GO:0097494,regulation of vesicle size,Picalm,RIN3,0.272730506067082,0.389317551678366,0.231679319521116
GO:0097494,regulation of vesicle size,Picalm,PICALM,0.272730506067082,0.389317551678366,0.231679319521116
GO:0097494,regulation of vesicle size,Rin3,RIN3,0.272730506067082,0.389317551678366,0.231679319521116
GO:0097494,regulation of vesicle size,Rin3,PICALM,0.272730506067082,0.389317551678366,0.231679319521116
GO:0097499,protein localization to non-motile cilium,Zdhhc3,ZDHHC3,0.521095449192714,0.608218661571325,0.351163181679348
GO:0097501,stress response to metal ion,Park7,PARK7,0.352528557336933,0.474354415884866,0.270430674251634
GO:0097501,stress response to metal ion,Park7,HSPA5,0.352528557336933,0.474354415884866,0.270430674251634
GO:0097531,mast cell migration,Rin3,VEGFA,0.141194610017638,0.233518973018675,0.149113816491255
GO:0097531,mast cell migration,Rin3,RIN3,0.141194610017638,0.233518973018675,0.149113816491255
GO:0097531,mast cell migration,Rac1,VEGFA,0.141194610017638,0.233518973018675,0.149113816491255
GO:0097531,mast cell migration,Rac1,RIN3,0.141194610017638,0.233518973018675,0.149113816491255
GO:0097531,mast cell migration,Vegfa,VEGFA,0.141194610017638,0.233518973018675,0.149113816491255
GO:0097531,mast cell migration,Vegfa,RIN3,0.141194610017638,0.233518973018675,0.149113816491255
GO:0097623,potassium ion export across plasma membrane,Kcnt2,KCNQ1,0.276342155549056,0.392646144679798,0.235824695851314
GO:0097623,potassium ion export across plasma membrane,Kcnt2,KCNT2,0.276342155549056,0.392646144679798,0.235824695851314
GO:0097623,potassium ion export across plasma membrane,Kcnq1,KCNQ1,0.276342155549056,0.392646144679798,0.235824695851314
GO:0097623,potassium ion export across plasma membrane,Kcnq1,KCNT2,0.276342155549056,0.392646144679798,0.235824695851314
GO:0097688,glutamate receptor clustering,Shisa6,SHISA6,0.126941345392069,0.223774574511884,0.130394610258333
GO:0097688,glutamate receptor clustering,Shisa6,APOE,0.126941345392069,0.223774574511884,0.130394610258333
GO:0097688,glutamate receptor clustering,Apoe,SHISA6,0.126941345392069,0.223774574511884,0.130394610258333
GO:0097688,glutamate receptor clustering,Apoe,APOE,0.126941345392069,0.223774574511884,0.130394610258333
GO:0097709,connective tissue replacement,Il1a,PPARG,0.237641099225059,0.34859144548616,0.215748940566485
GO:0097709,connective tissue replacement,Il1a,IL1A,0.237641099225059,0.34859144548616,0.215748940566485
GO:0097709,connective tissue replacement,Pparg,PPARG,0.237641099225059,0.34859144548616,0.215748940566485
GO:0097709,connective tissue replacement,Pparg,IL1A,0.237641099225059,0.34859144548616,0.215748940566485
GO:0097734,extracellular exosome biogenesis,Cd34,CD34,0.688752108018311,0.73277404753735,0.420285743677449
GO:0098532,histone H3-K27 trimethylation,Chd5,CHD5,0.462460404333899,0.572000127306443,0.329154414334373
GO:0098534,centriole assembly,Nup62,CDK5RAP2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Nup62,PLK2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Nup62,CEP63,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Nup62,NUP62,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cep63,CDK5RAP2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cep63,PLK2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cep63,CEP63,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cep63,NUP62,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cep295nl,CDK5RAP2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cep295nl,PLK2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cep295nl,CEP63,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cep295nl,NUP62,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Plk2,CDK5RAP2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Plk2,PLK2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Plk2,CEP63,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Plk2,NUP62,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cdk5rap2,CDK5RAP2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cdk5rap2,PLK2,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cdk5rap2,CEP63,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098534,centriole assembly,Cdk5rap2,NUP62,0.188590711830656,0.288561678401051,0.184882253961553
GO:0098543,detection of other organism,Tlr2,TLR4,0.497499719521481,0.595074657686555,0.328071501848853
GO:0098543,detection of other organism,Tlr2,TLR2,0.497499719521481,0.595074657686555,0.328071501848853
GO:0098581,detection of external biotic stimulus,Tlr4,TLR4,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Tlr4,TLR2,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Tlr4,TREM2,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Tlr4,SCARB1,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Trem2,TLR4,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Trem2,TLR2,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Trem2,TREM2,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Trem2,SCARB1,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Tlr2,TLR4,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Tlr2,TLR2,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Tlr2,TREM2,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Tlr2,SCARB1,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Scarb1,TLR4,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Scarb1,TLR2,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Scarb1,TREM2,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098581,detection of external biotic stimulus,Scarb1,SCARB1,0.0518155919294519,0.118895252542601,0.0728846145269514
GO:0098586,cellular response to virus,Phb,IL6,0.704757522128078,0.739890594286923,0.443873314110025
GO:0098586,cellular response to virus,Phb,MMP12,0.704757522128078,0.739890594286923,0.443873314110025
GO:0098586,cellular response to virus,Mmp12,IL6,0.704757522128078,0.739890594286923,0.443873314110025
GO:0098586,cellular response to virus,Mmp12,MMP12,0.704757522128078,0.739890594286923,0.443873314110025
GO:0098586,cellular response to virus,Gli2,IL6,0.704757522128078,0.739890594286923,0.443873314110025
GO:0098586,cellular response to virus,Gli2,MMP12,0.704757522128078,0.739890594286923,0.443873314110025
GO:0098586,cellular response to virus,Il6,IL6,0.704757522128078,0.739890594286923,0.443873314110025
GO:0098586,cellular response to virus,Il6,MMP12,0.704757522128078,0.739890594286923,0.443873314110025
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2a,CHRM3,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2a,CHRM1,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2a,HTR2C,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2a,HTR2A,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2a,HTR6,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2c,CHRM3,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2c,CHRM1,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2c,HTR2C,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2c,HTR2A,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098664,G protein-coupled serotonin receptor signaling pathway,Htr2c,HTR6,0.0819771956222167,0.159419247486478,0.0909344664318048
GO:0098698,postsynaptic specialization assembly,Ptprs,IL1RAP,0.199215288596206,0.297379725448678,0.192411726194218
GO:0098698,postsynaptic specialization assembly,Ptprs,NRXN1,0.199215288596206,0.297379725448678,0.192411726194218
GO:0098698,postsynaptic specialization assembly,Il1rap,IL1RAP,0.199215288596206,0.297379725448678,0.192411726194218
GO:0098698,postsynaptic specialization assembly,Il1rap,NRXN1,0.199215288596206,0.297379725448678,0.192411726194218
GO:0098698,postsynaptic specialization assembly,Reln,IL1RAP,0.199215288596206,0.297379725448678,0.192411726194218
GO:0098698,postsynaptic specialization assembly,Reln,NRXN1,0.199215288596206,0.297379725448678,0.192411726194218
GO:0098698,postsynaptic specialization assembly,Nrxn1,IL1RAP,0.199215288596206,0.297379725448678,0.192411726194218
GO:0098698,postsynaptic specialization assembly,Nrxn1,NRXN1,0.199215288596206,0.297379725448678,0.192411726194218
GO:0098712,L-glutamate import across plasma membrane,Psen1,PSEN1,0.393002245612252,0.498442691832541,0.275716836690783
GO:0098712,L-glutamate import across plasma membrane,Psen1,TNF,0.393002245612252,0.498442691832541,0.275716836690783
GO:0098734,macromolecule depalmitoylation,Abhd12,ABHD12,0.482010430208998,0.575342672027291,0.338060280191475
GO:0098743,cell aggregation,Col11a1,COL11A1,0.357164416778457,0.481315921359321,0.281451177259846
GO:0098743,cell aggregation,Col11a1,BMP1,0.357164416778457,0.481315921359321,0.281451177259846
GO:0098743,cell aggregation,Tgfb2,COL11A1,0.357164416778457,0.481315921359321,0.281451177259846
GO:0098743,cell aggregation,Tgfb2,BMP1,0.357164416778457,0.481315921359321,0.281451177259846
GO:0098751,bone cell development,Cldn18,CLDN18,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Cldn18,PIP4K2A,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Cldn18,SRC,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Cldn18,TYROBP,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Src,CLDN18,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Src,PIP4K2A,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Src,SRC,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Src,TYROBP,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Tyrobp,CLDN18,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Tyrobp,PIP4K2A,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Tyrobp,SRC,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Tyrobp,TYROBP,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Pip4k2a,CLDN18,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Pip4k2a,PIP4K2A,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Pip4k2a,SRC,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098751,bone cell development,Pip4k2a,TYROBP,0.183737116013987,0.288887161193601,0.174345136116851
GO:0098779,positive regulation of mitophagy in response to mitochondrial depolarization,Vps13c,VPS13C,0.436177063183584,0.55230766119876,0.320180544627649
GO:0098780,response to mitochondrial depolarisation,Vps13c,HTRA2,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Vps13c,ATG13,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Vps13c,SQSTM1,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Vps13c,VPS13C,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Htra2,HTRA2,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Htra2,ATG13,0.0288453943804325,0.0775557860444947,0.0479921104430907
GO:0098780,response to mitochondrial depolarisation,Htra2,SQSTM1,0.0288453943804325,0.0775557860444947,0.0479921104430907
